Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90
Marcos Peña,ESP,MF,Almería,19,2005,6,3,351,3.9,0,0,0,0,0,0,3,0,0.2,0.2,0.0,0.2,0,10,0,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05
Rubén Peña,ESP,DF,Osasuna,32,1991,26,23,1853,20.6,0,1,1,0,0,0,2,0,0.7,0.7,2.0,2.7,49,65,127,0.00,0.05,0.05,0.00,0.05,0.03,0.10,0.13,0.03,0.13
Alberto Perea,ESP,MF,Granada,33,1990,2,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,2,1,0.00,0.00,0.00,0.00,0.00,0.00,4.87,4.87,0.00,4.87
Ayoze Pérez,ESP,FW,Betis,30,1993,28,26,2024,22.5,8,1,9,8,0,0,4,0,6.4,6.4,3.1,9.5,77,63,149,0.36,0.04,0.40,0.36,0.40,0.28,0.14,0.42,0.28,0.42
Carles Pérez,ESP,MF,Celta Vigo,26,1998,15,6,727,8.1,1,1,2,1,0,0,3,0,1.1,1.1,1.3,2.4,31,17,64,0.12,0.12,0.25,0.12,0.25,0.14,0.16,0.29,0.14,0.29
Francisco Perez,ESP,MF,Valencia,21,2002,32,27,2049,22.8,1,4,5,1,0,0,4,0,1.1,1.1,2.6,3.6,59,41,145,0.04,0.18,0.22,0.04,0.22,0.05,0.11,0.16,0.05,0.16
Kike Pérez,ESP,MF,Rayo Vallecano,27,1997,22,9,819,9.1,1,0,1,1,0,0,7,0,1.9,1.9,0.2,2.0,15,44,41,0.11,0.00,0.11,0.11,0.11,0.20,0.02,0.22,0.20,0.22
Máximo Perrone,ARG,MF,Las Palmas,21,2003,28,20,1616,18.0,0,0,0,0,0,0,6,0,0.2,0.2,0.5,0.8,12,77,22,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04
Njegoš Petrović,SRB,MF,Granada,24,1999,10,0,157,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,8,3,0.00,0.00,0.00,0.00,0.00,0.02,0.06,0.08,0.02,0.08
Germán Pezzella,ARG,DF,Betis,32,1991,32,32,2767,30.7,1,0,1,1,0,0,7,0,2.0,2.0,0.3,2.3,5,64,1,0.03,0.00,0.03,0.03,0.03,0.07,0.01,0.08,0.07,0.08
Kamil Piątkowski,POL,DF,Granada,23,2000,7,6,442,4.9,0,0,0,0,0,0,1,1,0.8,0.8,0.1,0.9,2,10,0,0.00,0.00,0.00,0.00,0.00,0.16,0.02,0.18,0.16,0.18
Yeremi Pino,ESP,MF,Villarreal,21,2002,7,7,475,5.3,0,0,0,0,0,0,4,0,1.4,1.4,0.2,1.7,11,10,49,0.00,0.00,0.00,0.00,0.00,0.27,0.05,0.31,0.27,0.31
Portu,ESP,FW,Getafe,31,1992,3,0,97,1.1,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.3,3,3,3,0.00,0.00,0.00,0.00,0.00,0.15,0.14,0.29,0.15,0.29
Portu,ESP,MF,Girona,31,1992,30,10,1100,12.2,7,5,12,7,0,0,2,0,3.3,3.3,3.5,6.8,30,30,86,0.57,0.41,0.98,0.57,0.98,0.27,0.28,0.55,0.27,0.55
José Pozo,ESP,MF,Rayo Vallecano,28,1996,2,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Alejandro Pozo Pozo,ESP,DF,Almería,25,1999,19,8,876,9.7,0,0,0,0,0,0,3,0,0.4,0.4,0.6,1.0,21,42,61,0.00,0.00,0.00,0.00,0.00,0.04,0.07,0.11,0.04,0.11
Beñat Prados,ESP,MF,Athletic Club,23,2001,24,14,1285,14.3,0,0,0,0,0,0,1,0,0.5,0.5,0.5,1.0,20,79,27,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.07,0.03,0.07
Abdón Prats,ESP,FW,Mallorca,31,1992,31,10,1141,12.7,6,1,7,6,0,0,4,0,3.1,3.1,2.4,5.5,7,25,44,0.47,0.08,0.55,0.47,0.55,0.24,0.19,0.43,0.24,0.43
Pubill,ESP,DF,Almería,20,2003,21,20,1713,19.0,1,3,4,1,0,0,2,0,0.6,0.6,1.3,1.9,50,35,74,0.05,0.16,0.21,0.05,0.21,0.03,0.07,0.10,0.03,0.10
Antonio Puertas,ESP,MF,Granada,32,1992,26,6,729,8.1,0,2,2,0,0,1,3,1,2.4,1.6,0.6,2.2,18,22,46,0.00,0.25,0.25,0.00,0.25,0.30,0.08,0.37,0.20,0.27
Arnau Puigmal,ESP,FW,Almería,23,2001,11,3,255,2.8,0,0,0,0,0,0,3,0,0.0,0.0,0.3,0.3,4,8,17,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.00,0.10
Nemanja Radonjić,SRB,MF,Mallorca,28,1996,9,3,275,3.1,0,0,0,0,0,0,0,0,1.5,1.5,0.4,1.9,21,9,30,0.00,0.00,0.00,0.00,0.00,0.48,0.15,0.62,0.48,0.62
Aleksandar Radovanović,SRB,DF,Almería,30,1993,7,7,494,5.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.1,0,5,1,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
Abdellah Raihani,MAR,FW,Atlético Madrid,20,2004,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Antonio Raillo,ESP,DF,Mallorca,32,1991,23,22,1925,21.4,3,0,3,3,0,0,5,1,1.2,1.2,0.9,2.1,22,67,3,0.14,0.00,0.14,0.14,0.14,0.06,0.04,0.10,0.06,0.10
Predrag Rajković,SRB,GK,Mallorca,28,1995,34,34,3060,34.0,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Ivan Rakitić,CRO,MF,Sevilla,36,1988,18,16,1425,15.8,2,1,3,2,0,0,6,0,1.3,1.3,3.0,4.3,24,127,52,0.13,0.06,0.19,0.13,0.19,0.08,0.19,0.27,0.08,0.27
Largie Ramazani,BEL,FW,Almería,23,2001,29,16,1555,17.3,3,5,8,3,0,0,11,2,4.7,4.7,5.7,10.5,59,42,104,0.17,0.29,0.46,0.17,0.46,0.27,0.33,0.60,0.27,0.60
Benito Ramírez,ESP,FW,Las Palmas,28,1995,19,2,351,3.9,1,0,1,1,0,0,0,0,0.4,0.4,0.1,0.4,13,5,44,0.26,0.00,0.26,0.26,0.26,0.10,0.02,0.11,0.10,0.11
Sandro Ramírez,ESP,FW,Las Palmas,28,1995,24,18,1575,17.5,1,3,4,1,0,1,3,0,3.0,2.2,2.5,4.7,53,47,182,0.06,0.17,0.23,0.06,0.23,0.17,0.14,0.32,0.13,0.27
Chris Ramos,ESP,FW,Cádiz,27,1997,35,28,2438,27.1,5,1,6,5,0,0,4,0,8.6,8.6,1.7,10.3,30,27,97,0.18,0.04,0.22,0.18,0.22,0.32,0.06,0.38,0.32,0.38
Sergio Ramos,ESP,DF,Sevilla,38,1986,25,25,2247,25.0,3,0,3,3,0,0,7,1,1.8,1.8,0.1,1.9,8,75,4,0.12,0.00,0.12,0.12,0.12,0.07,0.00,0.08,0.07,0.08
Raphinha,BRA,FW,Barcelona,27,1996,27,16,1307,14.5,6,9,15,5,1,1,3,1,7.3,6.6,5.6,12.1,49,56,162,0.41,0.62,1.03,0.34,0.96,0.50,0.38,0.89,0.45,0.84
Andrei Ratiu,ROU,DF,Rayo Vallecano,25,1998,10,5,511,5.7,0,0,0,0,0,0,1,0,0.3,0.3,0.2,0.5,22,14,19,0.00,0.00,0.00,0.00,0.00,0.05,0.03,0.08,0.05,0.08
Raúl,ESP,FW,Osasuna,23,2000,32,11,1152,12.8,4,1,5,4,0,0,4,0,4.0,4.0,0.6,4.6,13,21,62,0.31,0.08,0.39,0.31,0.39,0.31,0.04,0.36,0.31,0.36
Abderrahman Rebbach,ALG,FW,Alavés,25,1998,21,6,695,7.7,1,0,1,1,0,0,1,0,0.8,0.8,1.6,2.5,33,14,76,0.13,0.00,0.13,0.13,0.13,0.11,0.21,0.32,0.11,0.32
Pepe Reina,ESP,GK,Villarreal,41,1982,1,1,90,1.0,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Álex Remiro,ESP,GK,Real Sociedad,29,1995,34,34,3005,33.4,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Chadi Riad,MAR,DF,Betis,20,2003,24,22,1984,22.0,0,0,0,0,0,0,1,0,0.7,0.7,0.2,0.9,3,31,1,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04
Diego Rico,ESP,DF,Getafe,31,1993,30,26,2435,27.1,0,7,7,0,0,0,8,0,0.3,0.3,3.8,4.1,26,117,75,0.00,0.26,0.26,0.00,0.26,0.01,0.14,0.15,0.01,0.15
Luis Rioja,ESP,FW,Alavés,30,1993,35,30,2405,26.7,5,4,9,2,3,4,4,0,5.9,2.7,3.8,6.6,68,74,165,0.19,0.15,0.34,0.07,0.22,0.22,0.14,0.36,0.10,0.25
Rodrigo Riquelme,ESP,DF,Atlético Madrid,24,2000,31,17,1435,15.9,3,5,8,3,0,0,1,0,2.7,2.7,3.1,5.8,84,49,155,0.19,0.31,0.50,0.19,0.50,0.17,0.19,0.36,0.17,0.36
Alberto Risco,ESP,MF,Getafe,18,2005,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Mihailo Ristić,SRB,DF,Celta Vigo,28,1995,12,9,808,9.0,0,0,0,0,0,0,2,0,0.3,0.3,0.1,0.5,24,30,42,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05
Gorka Rivera Alonso,ESP,DF,Getafe,19,2004,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Sergi Roberto,ESP,MF,Barcelona,32,1992,12,8,747,8.3,3,1,4,3,0,0,4,0,1.6,1.6,0.6,2.2,9,43,30,0.36,0.12,0.48,0.36,0.48,0.20,0.07,0.27,0.20,0.27
Lucas Robertone,ARG,MF,Almería,27,1997,30,27,2168,24.1,0,5,5,0,0,0,10,0,0.9,0.9,2.4,3.3,31,112,35,0.00,0.21,0.21,0.00,0.21,0.04,0.10,0.14,0.04,0.14
Marc Roca,ESP,MF,Betis,27,1996,24,22,1816,20.2,2,2,4,2,0,0,5,0,1.1,1.1,1.3,2.5,24,119,19,0.10,0.10,0.20,0.10,0.20,0.06,0.06,0.12,0.06,0.12
Rodri,ESP,FW,Betis,23,2000,26,8,919,10.2,0,0,0,0,0,0,0,0,1.0,1.0,1.1,2.2,41,58,104,0.00,0.00,0.00,0.00,0.00,0.10,0.11,0.21,0.10,0.21
Óscar Rodríguez Arnaiz,ESP,MF,Getafe,25,1998,22,7,832,9.2,2,0,2,2,0,0,9,0,1.4,1.4,1.7,3.1,8,44,38,0.22,0.00,0.22,0.22,0.22,0.15,0.19,0.34,0.15,0.34
Damián Rodríguez,ESP,MF,Celta Vigo,21,2003,4,2,168,1.9,0,1,1,0,0,0,1,0,0.0,0.0,0.6,0.6,1,4,4,0.00,0.54,0.54,0.00,0.54,0.01,0.31,0.33,0.01,0.33
Dani Rodríguez,ESP,MF,Mallorca,35,1988,33,29,2437,27.1,2,4,6,2,0,0,8,0,1.3,1.3,4.1,5.5,47,99,98,0.07,0.15,0.22,0.07,0.22,0.05,0.15,0.20,0.05,0.20
Guido Rodríguez,ARG,MF,Betis,30,1994,23,21,1827,20.3,2,0,2,2,0,0,6,0,0.7,0.7,0.8,1.4,8,64,18,0.10,0.00,0.10,0.10,0.10,0.03,0.04,0.07,0.03,0.07
Kirian Rodríguez,ESP,MF,Las Palmas,28,1996,34,33,2941,32.7,6,2,8,6,0,0,8,0,1.9,1.9,1.5,3.4,40,272,76,0.18,0.06,0.24,0.18,0.24,0.06,0.05,0.10,0.06,0.10
Miguel Rodríguez,ESP,MF,Celta Vigo,21,2003,14,1,210,2.3,0,0,0,0,0,0,2,0,0.1,0.1,0.2,0.3,12,7,27,0.00,0.00,0.00,0.00,0.00,0.06,0.07,0.13,0.06,0.13
Rodrygo,BRA,FW,Real Madrid,23,2001,31,26,2177,24.2,10,5,15,10,0,1,2,0,10.7,9.9,3.5,13.4,142,82,275,0.41,0.21,0.62,0.41,0.62,0.44,0.15,0.59,0.41,0.55
Carlos Romero,ESP,DF,Villarreal,22,2001,7,2,262,2.9,0,0,0,0,0,0,1,0,0.4,0.4,0.0,0.4,6,6,21,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.14,0.14,0.14
Luka Romero,ARG,FW,Almería,19,2004,10,4,335,3.7,3,0,3,3,0,0,1,0,1.3,1.3,0.1,1.3,8,11,20,0.81,0.00,0.81,0.81,0.81,0.34,0.02,0.36,0.34,0.36
Oriol Romeu,ESP,MF,Barcelona,32,1991,26,11,883,9.8,0,1,1,0,0,0,4,0,0.7,0.7,1.3,2.0,11,61,3,0.00,0.10,0.10,0.00,0.10,0.07,0.13,0.20,0.07,0.20
Unai Ropero,ESP,MF,Alavés,22,2001,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Vitor Roque,BRA,FW,Barcelona,19,2005,11,2,282,3.1,2,0,2,2,0,0,3,1,2.5,2.5,0.0,2.5,9,1,19,0.64,0.00,0.64,0.64,0.64,0.79,0.02,0.80,0.79,0.80
Antonio Rüdiger,GER,DF,Real Madrid,31,1993,30,28,2510,27.9,1,0,1,1,0,0,7,0,1.3,1.3,1.2,2.4,16,80,1,0.04,0.00,0.04,0.04,0.04,0.05,0.04,0.09,0.05,0.09
Aitor Ruibal,ESP,DF,Betis,28,1996,17,10,972,10.8,2,1,3,2,0,0,4,0,0.8,0.8,1.3,2.1,22,53,50,0.19,0.09,0.28,0.19,0.28,0.08,0.12,0.19,0.08,0.19
Sergio Ruiz,ESP,MF,Granada,29,1994,32,27,2255,25.1,0,4,4,0,0,0,8,0,0.6,0.6,1.2,1.9,30,99,19,0.00,0.16,0.16,0.00,0.16,0.03,0.05,0.08,0.03,0.08
Youssouf Sabaly,SEN,DF,Betis,31,1993,10,10,897,10.0,0,1,1,0,0,0,1,0,0.1,0.1,0.3,0.4,29,43,37,0.00,0.10,0.10,0.00,0.10,0.01,0.03,0.04,0.01,0.04
Umar Sadiq,NGA,FW,Real Sociedad,27,1997,26,12,1077,12.0,3,1,4,3,0,0,4,0,3.6,3.6,1.1,4.7,18,13,74,0.25,0.08,0.33,0.25,0.33,0.30,0.09,0.39,0.30,0.39
Kike Salas,ESP,DF,Sevilla,22,2002,20,16,1380,15.3,3,0,3,3,0,0,7,0,0.8,0.8,0.3,1.1,10,51,16,0.20,0.00,0.20,0.20,0.20,0.05,0.02,0.07,0.05,0.07
Salvi,ESP,MF,Rayo Vallecano,33,1991,1,0,28,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Diadie Samassékou,MLI,MF,Cádiz,28,1996,3,0,65,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,1,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.06,0.04,0.06
Fede San Emeterio,ESP,MF,Cádiz,27,1997,4,3,152,1.7,1,0,1,1,0,0,1,1,0.1,0.1,0.1,0.1,0,4,0,0.59,0.00,0.59,0.59,0.59,0.03,0.05,0.09,0.03,0.09
Marciano Sanca,GNB,FW,Almería,20,2004,6,0,43,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,1,1,3,0.00,0.00,0.00,0.00,0.00,0.06,0.10,0.17,0.06,0.17
Oihan Sancet,ESP,MF,Athletic Club,24,2000,30,25,1975,21.9,4,5,9,4,0,1,5,2,6.3,5.5,4.7,10.2,76,121,157,0.18,0.23,0.41,0.18,0.41,0.29,0.21,0.50,0.25,0.47
Ricard Sánchez,ESP,DF,Granada,24,2000,30,23,2132,23.7,3,0,3,3,0,0,7,0,0.9,0.9,1.9,2.8,45,73,96,0.13,0.00,0.13,0.13,0.13,0.04,0.08,0.12,0.04,0.12
Antonio Sánchez,ESP,MF,Mallorca,27,1997,27,20,1388,15.4,3,1,4,3,0,0,3,0,2.5,2.5,0.8,3.3,34,55,60,0.19,0.06,0.26,0.19,0.26,0.16,0.05,0.22,0.16,0.22
Juanlu Sánchez,ESP,DF,Sevilla,20,2003,23,10,1038,11.5,0,2,2,0,0,0,2,0,0.4,0.4,1.0,1.5,40,45,94,0.00,0.17,0.17,0.00,0.17,0.04,0.09,0.13,0.04,0.13
Manu Sánchez,ESP,DF,Celta Vigo,23,2000,25,19,1730,19.2,0,5,5,0,0,0,3,0,0.5,0.5,2.7,3.2,40,73,64,0.00,0.26,0.26,0.00,0.26,0.03,0.14,0.17,0.03,0.17
Jesús Santiago,ESP,MF,Getafe,19,2004,11,7,530,5.9,1,0,1,1,0,0,3,0,0.6,0.6,0.4,0.9,3,15,10,0.17,0.00,0.17,0.17,0.17,0.10,0.06,0.16,0.10,0.16
Stefan Savić,MNE,DF,Atlético Madrid,33,1991,22,18,1540,17.1,0,0,0,0,0,0,7,1,0.3,0.3,0.1,0.5,13,59,2,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03
Sávio,BRA,FW,Girona,20,2004,34,33,2772,30.8,8,9,17,8,0,0,5,0,5.2,5.2,6.8,12.0,161,86,326,0.26,0.29,0.55,0.26,0.55,0.17,0.22,0.39,0.17,0.39
Manuel Sebastián,ESP,MF,Sevilla,19,2004,2,0,21,0.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.11,0.00,0.11
Aleksandar Sedlar,SRB,DF,Alavés,32,1991,11,11,946,10.5,1,0,1,1,0,0,2,0,0.3,0.3,0.1,0.3,6,26,1,0.10,0.00,0.10,0.10,0.10,0.03,0.01,0.03,0.03,0.03
André Silva,POR,FW,Real Sociedad,28,1995,17,8,646,7.2,2,0,2,1,1,1,1,0,2.3,1.5,0.3,1.8,4,7,37,0.28,0.00,0.28,0.14,0.14,0.32,0.04,0.37,0.21,0.26
Rui Silva,POR,GK,Betis,30,1994,26,26,2295,25.5,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Giuliano Simeone,ARG,FW,Alavés,21,2002,12,4,454,5.0,1,1,2,1,0,0,0,0,1.5,1.5,0.4,1.9,22,20,35,0.20,0.20,0.40,0.20,0.40,0.29,0.08,0.37,0.29,0.37
Unai Simón,ESP,GK,Athletic Club,26,1997,34,34,3060,34.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Daley Sinkgraven,NED,DF,Las Palmas,28,1995,11,6,388,4.3,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,3,17,8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jailson Siqueira,BRA,DF,Celta Vigo,28,1995,13,8,807,9.0,0,1,1,0,0,0,1,0,0.2,0.2,0.5,0.7,15,38,8,0.00,0.11,0.11,0.00,0.11,0.02,0.06,0.08,0.02,0.08
Antonio Sivera,ESP,GK,Alavés,27,1996,34,34,3060,34.0,0,0,0,0,0,0,3,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Rubén Sobrino,ESP,MF,Cádiz,31,1992,29,16,1511,16.8,0,1,1,0,0,0,8,1,1.5,1.5,2.2,3.8,23,30,71,0.00,0.06,0.06,0.00,0.06,0.09,0.13,0.22,0.09,0.22
Alex Sola,ESP,FW,Alavés,24,1999,27,12,1125,12.5,0,3,3,0,0,0,2,0,1.5,1.5,2.2,3.8,37,37,98,0.00,0.24,0.24,0.00,0.24,0.12,0.18,0.30,0.12,0.30
Alex Sola,ESP,DF,Real Sociedad,24,1999,2,0,30,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jhon Solis,COL,MF,Girona,19,2004,18,2,384,4.3,0,0,0,0,0,0,0,0,1.0,1.0,0.3,1.4,9,22,13,0.00,0.00,0.00,0.00,0.00,0.24,0.07,0.32,0.24,0.32
David Soria,ESP,GK,Getafe,31,1993,35,35,3150,35.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Alberto Soro,ESP,MF,Granada,25,1999,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.51,0.51,0.00,0.51
Hugo Sotelo,ESP,MF,Celta Vigo,20,2003,15,6,553,6.1,0,0,0,0,0,0,0,0,0.2,0.2,0.7,0.9,15,43,10,0.00,0.00,0.00,0.00,0.00,0.04,0.12,0.15,0.04,0.15
Boubakary Soumaré,FRA,MF,Sevilla,25,1999,26,24,2106,23.4,0,0,0,0,0,0,9,0,0.0,0.0,0.5,0.6,22,90,18,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02
Djibril Sow,SUI,MF,Sevilla,27,1997,24,18,1460,16.2,1,1,2,1,0,0,6,0,1.5,1.5,0.8,2.3,25,73,45,0.06,0.06,0.12,0.06,0.12,0.09,0.05,0.14,0.09,0.14
Çağlar Söyüncü,TUR,DF,Atlético Madrid,27,1996,6,1,114,1.3,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,2,6,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Carl Starfelt,SWE,DF,Celta Vigo,28,1995,25,24,2042,22.7,1,0,1,1,0,0,3,0,1.4,1.4,0.2,1.6,5,36,1,0.04,0.00,0.04,0.04,0.04,0.06,0.01,0.07,0.06,0.07
Jørgen Strand Larsen,NOR,FW,Celta Vigo,24,2000,34,34,2700,30.0,12,2,14,12,0,0,5,0,13.5,13.5,2.2,15.6,32,25,171,0.40,0.07,0.47,0.40,0.47,0.45,0.07,0.52,0.45,0.52
Cristhian Stuani,URU,FW,Girona,37,1986,29,5,757,8.4,8,2,10,8,0,0,6,0,8.5,8.5,1.3,9.8,3,4,23,0.95,0.24,1.19,0.95,1.19,1.01,0.16,1.17,1.01,1.17
Álex Suárez,ESP,DF,Las Palmas,31,1993,29,28,2386,26.5,1,0,1,1,0,0,6,0,0.4,0.4,0.2,0.6,12,104,13,0.04,0.00,0.04,0.04,0.04,0.02,0.01,0.02,0.02,0.02
Damián Suárez,URU,DF,Getafe,36,1988,16,15,1299,14.4,0,2,2,0,0,0,7,1,0.3,0.3,0.8,1.2,20,58,47,0.00,0.14,0.14,0.00,0.14,0.02,0.06,0.08,0.02,0.08
Denis Suárez,ESP,MF,Villarreal,30,1994,4,1,133,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,4,13,7,0.00,0.00,0.00,0.00,0.00,0.06,0.18,0.24,0.06,0.24
Suso,ESP,MF,Sevilla,30,1993,28,15,1472,16.4,1,4,5,1,0,0,5,1,1.3,1.3,3.5,4.8,40,105,107,0.06,0.24,0.31,0.06,0.31,0.08,0.21,0.29,0.08,0.29
Williot Swedberg,SWE,FW,Celta Vigo,20,2004,13,2,299,3.3,4,0,4,4,0,0,1,0,2.1,2.1,0.0,2.1,6,2,17,1.20,0.00,1.20,1.20,1.20,0.64,0.01,0.64,0.64,0.64
Mamadou Sylla,SEN,FW,Alavés,30,1994,2,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Alexander Sørloth,NOR,FW,Villarreal,28,1995,31,27,2293,25.5,19,6,25,19,0,0,3,0,11.1,11.1,4.4,15.4,46,37,143,0.75,0.24,0.98,0.75,0.98,0.43,0.17,0.61,0.43,0.61
Yassin Tallal,ESP,MF,Getafe,19,2005,1,0,3,0.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,
Renato Tapia,PER,MF,Celta Vigo,28,1995,19,14,1266,14.1,0,0,0,0,0,0,5,1,1.0,1.0,0.6,1.6,8,57,13,0.00,0.00,0.00,0.00,0.00,0.07,0.04,0.12,0.07,0.12
César Tárrega,ESP,DF,Valencia,22,2002,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Aurélien Tchouaméni,FRA,MF,Real Madrid,24,2000,27,22,1987,22.1,3,1,4,3,0,0,7,0,1.3,1.3,0.9,2.1,28,111,15,0.14,0.05,0.18,0.14,0.18,0.06,0.04,0.10,0.06,0.10
Nahuel Tenaglia,ARG,DF,Alavés,28,1996,23,10,1021,11.3,1,0,1,1,0,0,4,0,0.6,0.6,0.2,0.8,13,39,18,0.09,0.00,0.09,0.09,0.09,0.06,0.02,0.07,0.06,0.07
Marc-André ter Stegen,GER,GK,Barcelona,32,1992,25,25,2250,25.0,0,0,0,0,0,0,3,0,0.0,0.0,0.1,0.1,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ramón Terrats,ESP,MF,Villarreal,23,2000,16,5,670,7.4,0,2,2,0,0,0,3,0,0.4,0.4,1.5,1.9,14,34,49,0.00,0.27,0.27,0.00,0.27,0.05,0.20,0.25,0.05,0.25
Kieran Tierney,SCO,DF,Real Sociedad,26,1997,17,11,1010,11.2,0,2,2,0,0,0,1,0,0.2,0.2,0.6,0.8,21,61,34,0.00,0.18,0.18,0.00,0.18,0.02,0.05,0.07,0.02,0.07
Raúl de Tomás,ESP,FW,Rayo Vallecano,29,1994,24,15,1249,13.9,1,2,3,0,1,1,5,0,3.4,2.6,1.3,3.9,10,23,70,0.07,0.14,0.22,0.00,0.14,0.24,0.10,0.34,0.18,0.28
Pablo Torre,ESP,MF,Girona,21,2003,25,4,660,7.3,0,2,2,0,0,0,1,0,0.7,0.7,0.8,1.6,22,58,38,0.00,0.27,0.27,0.00,0.27,0.10,0.11,0.21,0.10,0.21
Raúl Torrente,ESP,DF,Granada,22,2001,14,11,1035,11.5,0,0,0,0,0,0,3,0,0.2,0.2,0.4,0.6,2,26,2,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.05,0.01,0.05
Ferrán Torres,ESP,FW,Barcelona,24,2000,27,11,1110,12.3,7,2,9,7,0,0,2,0,5.5,5.5,2.5,8.0,28,40,109,0.57,0.16,0.73,0.57,0.73,0.45,0.20,0.65,0.45,0.65
